precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,37
10,DEM,Robert Vick,285
10,REP,Brian Birdwell,956
12,,Over Votes,0
12,,Under Votes,17
12,DEM,Robert Vick,62
12,REP,Brian Birdwell,515
13,,Over Votes,0
13,,Under Votes,54
13,DEM,Robert Vick,239
13,REP,Brian Birdwell,1548
14,,Over Votes,0
14,,Under Votes,15
14,DEM,Robert Vick,77
14,REP,Brian Birdwell,724
15,,Over Votes,0
15,,Under Votes,6
15,DEM,Robert Vick,34
15,REP,Brian Birdwell,250
16,,Over Votes,0
16,,Under Votes,7
16,DEM,Robert Vick,35
16,REP,Brian Birdwell,188
18,,Over Votes,0
18,,Under Votes,4
18,DEM,Robert Vick,7
18,REP,Brian Birdwell,123
19,,Over Votes,0
19,,Under Votes,7
19,DEM,Robert Vick,47
19,REP,Brian Birdwell,235
2,,Over Votes,0
2,,Under Votes,21
2,DEM,Robert Vick,160
2,REP,Brian Birdwell,487
20,,Over Votes,0
20,,Under Votes,13
20,DEM,Robert Vick,89
20,REP,Brian Birdwell,664
21,,Over Votes,0
21,,Under Votes,28
21,DEM,Robert Vick,176
21,REP,Brian Birdwell,1080
22,,Over Votes,0
22,,Under Votes,29
22,DEM,Robert Vick,168
22,REP,Brian Birdwell,949
23,,Over Votes,1
23,,Under Votes,6
23,DEM,Robert Vick,62
23,REP,Brian Birdwell,260
24,,Over Votes,0
24,,Under Votes,15
24,DEM,Robert Vick,147
24,REP,Brian Birdwell,596
27,,Over Votes,0
27,,Under Votes,10
27,DEM,Robert Vick,64
27,REP,Brian Birdwell,495
3,,Over Votes,0
3,,Under Votes,24
3,DEM,Robert Vick,368
3,REP,Brian Birdwell,375
4,,Over Votes,0
4,,Under Votes,57
4,DEM,Robert Vick,301
4,REP,Brian Birdwell,1160
5,,Over Votes,0
5,,Under Votes,8
5,DEM,Robert Vick,43
5,REP,Brian Birdwell,351
6,,Over Votes,0
6,,Under Votes,7
6,DEM,Robert Vick,45
6,REP,Brian Birdwell,249
7,,Over Votes,0
7,,Under Votes,7
7,DEM,Robert Vick,58
7,REP,Brian Birdwell,343
8,,Over Votes,0
8,,Under Votes,11
8,DEM,Robert Vick,33
8,REP,Brian Birdwell,198
9,,Over Votes,0
9,,Under Votes,10
9,DEM,Robert Vick,79
9,REP,Brian Birdwell,274
