precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,220
10,REP,Marchel M. Eubank,1058
12,,Over Votes,0
12,,Under Votes,80
12,REP,Marchel M. Eubank,514
13,,Over Votes,0
13,,Under Votes,242
13,REP,Marchel M. Eubank,1599
14,,Over Votes,0
14,,Under Votes,88
14,REP,Marchel M. Eubank,728
15,,Over Votes,0
15,,Under Votes,27
15,REP,Marchel M. Eubank,263
16,,Over Votes,0
16,,Under Votes,45
16,REP,Marchel M. Eubank,185
18,,Over Votes,0
18,,Under Votes,19
18,REP,Marchel M. Eubank,115
19,,Over Votes,0
19,,Under Votes,44
19,REP,Marchel M. Eubank,245
2,,Over Votes,0
2,,Under Votes,131
2,REP,Marchel M. Eubank,537
20,,Over Votes,0
20,,Under Votes,83
20,REP,Marchel M. Eubank,683
21,,Over Votes,0
21,,Under Votes,159
21,REP,Marchel M. Eubank,1125
22,,Over Votes,0
22,,Under Votes,159
22,REP,Marchel M. Eubank,987
23,,Over Votes,0
23,,Under Votes,37
23,REP,Marchel M. Eubank,292
24,,Over Votes,0
24,,Under Votes,127
24,REP,Marchel M. Eubank,631
27,,Over Votes,0
27,,Under Votes,64
27,REP,Marchel M. Eubank,505
3,,Over Votes,0
3,,Under Votes,220
3,REP,Marchel M. Eubank,547
4,,Over Votes,0
4,,Under Votes,255
4,REP,Marchel M. Eubank,1263
5,,Over Votes,0
5,,Under Votes,43
5,REP,Marchel M. Eubank,359
6,,Over Votes,0
6,,Under Votes,40
6,REP,Marchel M. Eubank,261
7,,Over Votes,0
7,,Under Votes,47
7,REP,Marchel M. Eubank,361
8,,Over Votes,0
8,,Under Votes,35
8,REP,Marchel M. Eubank,207
9,,Over Votes,0
9,,Under Votes,57
9,REP,Marchel M. Eubank,306
