precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,206
10,REP,John E. Neill,1072
12,,Over Votes,0
12,,Under Votes,76
12,REP,John E. Neill,518
13,,Over Votes,0
13,,Under Votes,243
13,REP,John E. Neill,1598
14,,Over Votes,0
14,,Under Votes,71
14,REP,John E. Neill,745
15,,Over Votes,0
15,,Under Votes,25
15,REP,John E. Neill,265
16,,Over Votes,0
16,,Under Votes,41
16,REP,John E. Neill,189
18,,Over Votes,0
18,,Under Votes,18
18,REP,John E. Neill,116
19,,Over Votes,0
19,,Under Votes,34
19,REP,John E. Neill,255
2,,Over Votes,0
2,,Under Votes,134
2,REP,John E. Neill,534
20,,Over Votes,0
20,,Under Votes,73
20,REP,John E. Neill,693
21,,Over Votes,0
21,,Under Votes,168
21,REP,John E. Neill,1116
22,,Over Votes,0
22,,Under Votes,148
22,REP,John E. Neill,998
23,,Over Votes,0
23,,Under Votes,34
23,REP,John E. Neill,295
24,,Over Votes,0
24,,Under Votes,121
24,REP,John E. Neill,637
27,,Over Votes,0
27,,Under Votes,59
27,REP,John E. Neill,510
3,,Over Votes,0
3,,Under Votes,211
3,REP,John E. Neill,556
4,,Over Votes,0
4,,Under Votes,252
4,REP,John E. Neill,1266
5,,Over Votes,0
5,,Under Votes,41
5,REP,John E. Neill,361
6,,Over Votes,0
6,,Under Votes,43
6,REP,John E. Neill,258
7,,Over Votes,0
7,,Under Votes,47
7,REP,John E. Neill,361
8,,Over Votes,0
8,,Under Votes,35
8,REP,John E. Neill,207
9,,Over Votes,0
9,,Under Votes,57
9,REP,John E. Neill,306
