precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,38
10,DEM,Greg Alvord,288
10,REP,Sue Melton-Malone,952
12,,Over Votes,0
12,,Under Votes,19
12,DEM,Greg Alvord,57
12,REP,Sue Melton-Malone,518
13,,Over Votes,0
13,,Under Votes,56
13,DEM,Greg Alvord,245
13,REP,Sue Melton-Malone,1540
14,,Over Votes,0
14,,Under Votes,15
14,DEM,Greg Alvord,78
14,REP,Sue Melton-Malone,723
15,,Over Votes,0
15,,Under Votes,6
15,DEM,Greg Alvord,30
15,REP,Sue Melton-Malone,254
16,,Over Votes,0
16,,Under Votes,12
16,DEM,Greg Alvord,32
16,REP,Sue Melton-Malone,186
18,,Over Votes,0
18,,Under Votes,4
18,DEM,Greg Alvord,10
18,REP,Sue Melton-Malone,120
19,,Over Votes,0
19,,Under Votes,7
19,DEM,Greg Alvord,49
19,REP,Sue Melton-Malone,233
2,,Over Votes,0
2,,Under Votes,27
2,DEM,Greg Alvord,163
2,REP,Sue Melton-Malone,478
20,,Over Votes,0
20,,Under Votes,13
20,DEM,Greg Alvord,87
20,REP,Sue Melton-Malone,666
21,,Over Votes,0
21,,Under Votes,33
21,DEM,Greg Alvord,177
21,REP,Sue Melton-Malone,1074
22,,Over Votes,0
22,,Under Votes,40
22,DEM,Greg Alvord,173
22,REP,Sue Melton-Malone,933
23,,Over Votes,0
23,,Under Votes,7
23,DEM,Greg Alvord,58
23,REP,Sue Melton-Malone,264
24,,Over Votes,0
24,,Under Votes,17
24,DEM,Greg Alvord,150
24,REP,Sue Melton-Malone,591
27,,Over Votes,0
27,,Under Votes,11
27,DEM,Greg Alvord,68
27,REP,Sue Melton-Malone,490
3,,Over Votes,0
3,,Under Votes,24
3,DEM,Greg Alvord,373
3,REP,Sue Melton-Malone,370
4,,Over Votes,0
4,,Under Votes,69
4,DEM,Greg Alvord,306
4,REP,Sue Melton-Malone,1143
5,,Over Votes,0
5,,Under Votes,8
5,DEM,Greg Alvord,43
5,REP,Sue Melton-Malone,351
6,,Over Votes,0
6,,Under Votes,9
6,DEM,Greg Alvord,42
6,REP,Sue Melton-Malone,250
7,,Over Votes,0
7,,Under Votes,9
7,DEM,Greg Alvord,53
7,REP,Sue Melton-Malone,346
8,,Over Votes,0
8,,Under Votes,11
8,DEM,Greg Alvord,30
8,REP,Sue Melton-Malone,201
9,,Over Votes,0
9,,Under Votes,8
9,DEM,Greg Alvord,76
9,REP,Sue Melton-Malone,279
